mes,dia,hora,temperatura,humedad,viento,alquiladas
4,5,22,0.42,0.58,0.1642,146
4,5,23,0.44,0.54,0.0896,113
4,6,0,0.44,0.54,0.2537,106
4,6,1,0.44,0.54,0.1642,74
4,6,2,0.44,0.54,0.2239,65
4,6,3,0.42,0.54,0.19399999999999998,17
4,6,4,0.42,0.54,0.2239,7
4,6,5,0.42,0.54,0.3881,7
4,6,6,0.4,0.58,0.2836,21
4,6,7,0.4,0.54,0.3881,48
4,6,8,0.4,0.54,0.2985,91
4,6,9,0.44,0.51,0.3582,156
4,6,10,0.48,0.44,0.3881,279
4,6,11,0.5,0.42,0.3582,321
4,6,12,0.52,0.42,0.3881,416
4,6,13,0.54,0.39,0.2985,455
4,6,14,0.54,0.39,0.2239,452
4,6,15,0.56,0.37,0.1343,499
4,6,16,0.58,0.37,0.19399999999999998,464
4,6,17,0.56,0.43,0.1343,407
4,6,18,0.54,0.43,0.1343,371
4,6,19,0.54,0.43,0.1343,387
4,6,20,0.44,0.62,0.1343,224
4,6,21,0.44,0.62,0.1343,177
4,6,22,0.44,0.67,0.1045,143
4,6,23,0.44,0.67,0.1045,125
5,0,0,0.42,0.67,0.0896,96
5,0,1,0.42,0.69,0.1045,59
5,0,2,0.42,0.77,0.1045,50
5,0,3,0.4,0.82,0.1045,23
5,0,4,0.4,0.76,0.1045,17
5,0,5,0.4,0.82,0.0896,10
5,0,6,0.4,0.82,0.0896,13
5,0,7,0.42,0.77,0.0896,33
5,0,8,0.44,0.77,0.1343,59
5,0,9,0.46,0.72,0.1343,141
5,0,10,0.48,0.63,0.19399999999999998,264
5,0,11,0.46,0.82,0.1045,250
5,0,12,0.48,0.77,0.1045,281
5,0,13,0.5,0.63,0.1642,332
5,0,14,0.5,0.68,0.1045,238
5,0,15,0.5,0.72,0.0,266
5,0,16,0.5,0.72,0.19399999999999998,214
5,0,17,0.48,0.82,0.2537,196
5,0,18,0.46,0.82,0.0896,159
5,0,19,0.46,0.84,0.1045,178
5,0,20,0.46,0.82,0.0,121
5,0,21,0.46,0.82,0.0,105
5,0,22,0.46,0.82,0.0,100
5,0,23,0.46,0.77,0.19399999999999998,146
5,1,0,0.46,0.72,0.1343,177
5,1,1,0.46,0.72,0.1343,114
5,1,2,0.44,0.77,0.2239,35
5,1,3,0.44,0.77,0.1343,16
5,1,4,0.44,0.77,0.1642,17
5,1,5,0.44,0.77,0.1343,20
5,1,6,0.44,0.88,0.1045,62
5,1,7,0.46,0.82,0.3284,209
5,1,8,0.48,0.77,0.2239,371
5,1,9,0.5,0.77,0.2836,172
5,1,10,0.54,0.77,0.2239,108
5,1,11,0.58,0.73,0.2985,130
5,1,12,0.62,0.69,0.2239,187
5,1,13,0.62,0.69,0.19399999999999998,170
5,1,14,0.64,0.69,0.2239,181
5,1,15,0.66,0.61,0.19399999999999998,155
5,1,16,0.66,0.61,0.2239,269
5,1,17,0.66,0.65,0.19399999999999998,537
5,1,18,0.64,0.65,0.19399999999999998,518
5,1,19,0.62,0.69,0.1343,314
5,1,20,0.62,0.69,0.1343,218
5,1,21,0.6,0.73,0.1045,232
5,1,22,0.6,0.73,0.0,125
5,1,23,0.56,0.83,0.19399999999999998,64
5,2,0,0.56,0.83,0.2239,16
5,2,1,0.56,0.78,0.2537,14
5,2,2,0.56,0.78,0.2537,5
5,2,3,0.54,0.83,0.2836,2
5,2,4,0.52,0.88,0.2239,4
5,2,5,0.52,0.88,0.1343,14
5,2,6,0.52,0.94,0.1642,109
5,2,7,0.54,0.88,0.2239,265
5,2,8,0.56,0.83,0.2836,459
5,2,9,0.6,0.78,0.3582,186
5,2,10,0.64,0.69,0.3582,127
5,2,11,0.66,0.65,0.3284,140
5,2,12,0.68,0.61,0.4925,217
5,2,13,0.7,0.58,0.6119,194
5,2,14,0.7,0.58,0.5224,158
5,2,15,0.7,0.58,0.4478,154
5,2,16,0.72,0.54,0.4627,271
5,2,17,0.7,0.54,0.4627,517
5,2,18,0.7,0.48,0.4179,544
5,2,19,0.68,0.57,0.3582,365
5,2,20,0.66,0.61,0.19399999999999998,290
5,2,21,0.64,0.61,0.4478,225
5,2,22,0.58,0.6,0.3881,113
5,2,23,0.56,0.68,0.3284,62
5,3,0,0.52,0.77,0.1642,27
5,3,1,0.5,0.82,0.2836,7
5,3,2,0.5,0.82,0.2836,4
5,3,3,0.42,0.88,0.5224,1
5,3,4,0.38,0.94,0.3284,3
5,3,5,0.36,0.87,0.3284,9
5,3,6,0.34,0.93,0.3881,21
5,3,7,0.34,0.93,0.3582,52
5,3,8,0.34,0.93,0.3881,79
5,3,9,0.34,0.93,0.3582,40
5,3,10,0.34,0.93,0.2836,31
5,3,11,0.4,0.82,0.3284,72
5,3,12,0.44,0.62,0.3582,124
5,3,13,0.46,0.59,0.4478,143
5,3,14,0.5,0.51,0.3881,107
5,3,15,0.48,0.51,0.4179,129
5,3,16,0.5,0.45,0.4627,195
5,3,17,0.4,0.71,0.2537,410
5,3,18,0.42,0.67,0.2537,396
5,3,19,0.42,0.58,0.3582,296
5,3,20,0.4,0.62,0.3284,191
5,3,21,0.4,0.62,0.1642,150
5,3,22,0.38,0.62,0.2239,89
5,3,23,0.36,0.62,0.2239,57
5,4,0,0.36,0.66,0.19399999999999998,27
5,4,1,0.34,0.71,0.19399999999999998,10
5,4,2,0.34,0.66,0.2239,5
5,4,3,0.34,0.66,0.2537,4
5,4,4,0.34,0.66,0.2537,7
5,4,5,0.34,0.66,0.2537,30
5,4,6,0.34,0.66,0.2537,89
5,4,7,0.38,0.58,0.2537,271
5,4,8,0.42,0.5,0.2537,440
5,4,9,0.46,0.44,0.2836,184
5,4,10,0.5,0.39,0.2836,128
5,4,11,0.52,0.36,0.4478,148
5,4,12,0.52,0.34,0.3582,196
5,4,13,0.54,0.3,0.5821,192
5,4,14,0.54,0.28,0.4478,154
5,4,15,0.56,0.26,0.4925,147
5,4,16,0.58,0.24,0.4179,269
5,4,17,0.56,0.26,0.3881,533
5,4,18,0.56,0.26,0.2836,520
5,4,19,0.54,0.28,0.2239,361
5,4,20,0.5,0.34,0.1642,258
5,4,21,0.5,0.36,0.19399999999999998,180
5,4,22,0.48,0.39,0.19399999999999998,165
5,4,23,0.46,0.41,0.19399999999999998,115
5,5,0,0.44,0.44,0.1642,56
5,5,1,0.4,0.62,0.1642,32
5,5,2,0.38,0.62,0.1045,16
5,5,3,0.36,0.71,0.1045,9
5,5,4,0.36,0.71,0.1045,1
5,5,5,0.34,0.81,0.1045,16
5,5,6,0.36,0.81,0.0896,82
5,5,7,0.4,0.82,0.0,222
5,5,8,0.42,0.77,0.2537,450
5,5,9,0.46,0.67,0.2836,188
5,5,10,0.54,0.49,0.3284,127
5,5,11,0.54,0.49,0.3284,165
5,5,12,0.56,0.49,0.3582,246
5,5,13,0.58,0.4,0.3284,253
5,5,14,0.6,0.4,0.4478,213
5,5,15,0.6,0.38,0.3881,260
5,5,16,0.6,0.4,0.2537,344
5,5,17,0.58,0.4,0.3582,553
5,5,18,0.54,0.52,0.3582,470
5,5,19,0.54,0.52,0.3582,292
5,5,20,0.52,0.48,0.1045,190
5,5,21,0.48,0.67,0.1343,152
5,5,22,0.46,0.72,0.2239,151
5,5,23,0.44,0.82,0.1343,120
5,6,0,0.42,0.82,0.1343,86
5,6,1,0.42,0.82,0.1045,58
5,6,2,0.42,0.82,0.0896,52
5,6,3,0.42,0.77,0.0896,18
5,6,4,0.4,0.82,0.1045,5
5,6,5,0.46,0.59,0.1343,7
5,6,6,0.42,0.77,0.0896,13
5,6,7,0.48,0.59,0.0,40
5,6,8,0.52,0.52,0.19399999999999998,115
5,6,9,0.54,0.49,0.2836,218
5,6,10,0.56,0.49,0.2985,298
5,6,11,0.56,0.43,0.0,347
5,6,12,0.6,0.4,0.19399999999999998,373
5,6,13,0.6,0.35,0.2836,436
5,6,14,0.6,0.35,0.1642,378
5,6,15,0.6,0.38,0.2537,378
5,6,16,0.6,0.38,0.19399999999999998,342
5,6,17,0.58,0.4,0.2239,354
5,6,18,0.58,0.37,0.1642,289
5,6,19,0.56,0.43,0.19399999999999998,267
5,6,20,0.56,0.43,0.1343,219
5,6,21,0.54,0.49,0.2239,182
5,6,22,0.54,0.49,0.19399999999999998,120
5,6,23,0.5,0.59,0.1045,119
5,0,0,0.5,0.59,0.1045,100
5,0,1,0.52,0.55,0.0,64
5,0,2,0.48,0.63,0.0,59
5,0,3,0.46,0.72,0.0896,31
5,0,4,0.42,0.82,0.0,10
5,0,5,0.44,0.77,0.0,5
5,0,6,0.44,0.82,0.0,6
5,0,7,0.46,0.82,0.0,23
5,0,8,0.52,0.63,0.1343,86
5,0,9,0.56,0.52,0.2239,160
5,0,10,0.58,0.49,0.1343,244
5,0,11,0.58,0.49,0.0896,340
5,0,12,0.6,0.46,0.0896,382
5,0,13,0.6,0.49,0.1343,390
5,0,14,0.6,0.49,0.0,366
5,0,15,0.6,0.49,0.0,358
5,0,16,0.6,0.46,0.1045,385
5,0,17,0.58,0.49,0.2836,351
5,0,18,0.58,0.49,0.0,268
5,0,19,0.56,0.64,0.0,239
5,0,20,0.52,0.77,0.1343,174
5,0,21,0.52,0.77,0.0896,127
5,0,22,0.5,0.88,0.0896,115
5,0,23,0.46,0.88,0.0896,50
5,1,0,0.46,0.82,0.0896,53
5,1,1,0.44,0.88,0.0,33
5,1,2,0.44,0.94,0.0,8
5,1,3,0.46,0.82,0.0896,7
5,1,4,0.42,0.82,0.1642,4
5,1,5,0.42,0.77,0.1642,23
5,1,6,0.44,0.72,0.2537,89
5,1,7,0.48,0.63,0.2537,237
5,1,8,0.52,0.55,0.2239,374
5,1,9,0.54,0.56,0.1642,178
5,1,10,0.56,0.52,0.19399999999999998,119
5,1,11,0.6,0.46,0.2239,125
5,1,12,0.6,0.43,0.19399999999999998,195
5,1,13,0.62,0.38,0.2836,174
5,1,14,0.62,0.41,0.2239,162
5,1,15,0.62,0.41,0.2239,199
5,1,16,0.64,0.38,0.2239,304
5,1,17,0.62,0.38,0.2537,598
5,1,18,0.62,0.38,0.2985,524
5,1,19,0.58,0.43,0.19399999999999998,384
5,1,20,0.54,0.49,0.19399999999999998,239
5,1,21,0.52,0.59,0.1343,156
5,1,22,0.52,0.68,0.0896,116
5,1,23,0.5,0.68,0.0896,61
5,2,0,0.48,0.63,0.0,18
5,2,1,0.46,0.59,0.0896,15
5,2,2,0.44,0.58,0.1343,5
5,2,3,0.44,0.54,0.19399999999999998,4
5,2,4,0.42,0.62,0.2537,2
5,2,5,0.4,0.66,0.2239,29
5,2,6,0.42,0.67,0.1343,112
5,2,7,0.44,0.62,0.1343,314
5,2,8,0.5,0.51,0.1045,425
5,2,9,0.52,0.48,0.1045,205
5,2,10,0.56,0.37,0.0896,127
5,2,11,0.56,0.43,0.1343,125
5,2,12,0.6,0.38,0.0,217
5,2,13,0.62,0.38,0.2537,202
5,2,14,0.62,0.33,0.0,176
5,2,15,0.64,0.33,0.0896,180
5,2,16,0.66,0.31,0.1045,327
5,2,17,0.64,0.33,0.0,611
5,2,18,0.64,0.29,0.1343,550
5,2,19,0.6,0.43,0.2239,434
5,2,20,0.54,0.6,0.1343,291
5,2,21,0.54,0.52,0.0,203
5,2,22,0.52,0.55,0.1045,150
5,2,23,0.52,0.59,0.1343,81
5,3,0,0.52,0.55,0.1343,38
5,3,1,0.5,0.59,0.1045,20
5,3,2,0.52,0.59,0.0,10
5,3,3,0.5,0.63,0.2239,3
5,3,4,0.48,0.88,0.1343,2
5,3,5,0.46,0.88,0.1343,20
5,3,6,0.46,0.82,0.1343,99
5,3,7,0.48,0.72,0.19399999999999998,318
5,3,8,0.48,0.77,0.2537,442
5,3,9,0.52,0.72,0.1343,203
5,3,10,0.54,0.68,0.0896,154
5,3,11,0.56,0.64,0.0896,141
5,3,12,0.6,0.56,0.0,226
5,3,13,0.62,0.5,0.0,193
5,3,14,0.62,0.53,0.0896,177
5,3,15,0.64,0.41,0.0,179
5,3,16,0.66,0.39,0.0,289
5,3,17,0.64,0.47,0.1045,259
5,3,18,0.62,0.5,0.2985,274
5,3,19,0.56,0.52,0.1343,401
5,3,20,0.54,0.64,0.1343,273
5,3,21,0.54,0.6,0.0,234
5,3,22,0.5,0.72,0.2537,146
5,3,23,0.46,0.88,0.2537,81
5,4,0,0.46,0.88,0.2239,44
5,4,1,0.46,0.88,0.2239,17
5,4,2,0.44,0.94,0.19399999999999998,15
5,4,3,0.44,0.88,0.1343,5
5,4,4,0.42,0.94,0.0,6
5,4,5,0.42,0.94,0.1343,29
5,4,6,0.44,0.88,0.0,112
5,4,7,0.46,0.88,0.1343,297
5,4,8,0.48,0.82,0.19399999999999998,421
5,4,9,0.5,0.77,0.2836,212
5,4,10,0.54,0.68,0.2239,147
5,4,11,0.58,0.6,0.2239,179
5,4,12,0.58,0.6,0.2239,207
5,4,13,0.62,0.57,0.2985,218
5,4,14,0.62,0.61,0.2239,191
5,4,15,0.64,0.53,0.2537,217
5,4,16,0.64,0.57,0.2537,288
5,4,17,0.64,0.57,0.19399999999999998,594
5,4,18,0.62,0.69,0.2239,527
5,4,19,0.6,0.64,0.19399999999999998,364
5,4,20,0.6,0.64,0.19399999999999998,276
5,4,21,0.56,0.83,0.1343,223
5,4,22,0.54,0.83,0.19399999999999998,172
5,4,23,0.54,0.77,0.19399999999999998,103
5,5,0,0.52,0.83,0.1642,52
5,5,1,0.52,0.83,0.1642,20
5,5,2,0.5,0.88,0.1343,11
5,5,3,0.5,0.88,0.1343,4
5,5,4,0.5,0.88,0.1642,5
5,5,5,0.5,0.88,0.19399999999999998,25
5,5,6,0.5,0.88,0.1343,82
5,5,7,0.5,0.88,0.1642,157
5,5,8,0.5,0.88,0.19399999999999998,387
5,5,9,0.5,0.88,0.19399999999999998,233
5,5,10,0.52,0.83,0.1343,130
5,5,11,0.52,0.83,0.1642,146
5,5,12,0.52,0.88,0.19399999999999998,223
5,5,13,0.52,0.88,0.3881,226
5,5,14,0.52,0.87,0.2836,190
5,5,15,0.52,0.88,0.1642,198
5,5,16,0.52,0.88,0.1343,300
5,5,17,0.52,0.88,0.1642,491
5,5,18,0.52,0.88,0.1642,398
5,5,19,0.52,0.83,0.19399999999999998,270
5,5,20,0.52,0.83,0.1343,152
5,5,21,0.52,0.84,0.1642,154
5,5,22,0.52,0.83,0.2239,132
5,5,23,0.5,0.88,0.1642,119
5,6,0,0.5,0.88,0.1343,102
5,6,1,0.5,0.88,0.1343,82
5,6,2,0.5,0.88,0.1343,52
5,6,3,0.5,0.88,0.1343,35
5,6,4,0.5,0.82,0.1642,5
5,6,5,0.5,0.82,0.1045,14
5,6,6,0.5,0.88,0.1045,11
5,6,7,0.48,1.0,0.0,32
5,6,8,0.5,0.94,0.0,88
5,6,9,0.52,0.94,0.0896,100
5,6,10,0.52,0.94,0.1642,167
5,6,11,0.52,0.94,0.1343,279
5,6,12,0.52,1.0,0.0896,279
5,6,13,0.52,1.0,0.0896,248
5,6,14,0.54,0.94,0.1343,216
5,6,15,0.54,0.94,0.1642,294
5,6,16,0.54,0.94,0.19399999999999998,295
5,6,17,0.56,0.88,0.19399999999999998,272
5,6,18,0.56,0.88,0.2239,304
5,6,19,0.54,0.94,0.1343,248
5,6,20,0.54,0.94,0.1343,157
5,6,21,0.54,0.94,0.2239,59
5,6,22,0.54,0.94,0.1642,26
5,6,23,0.52,1.0,0.19399999999999998,44
5,0,0,0.52,1.0,0.0,39
5,0,1,0.52,1.0,0.1045,47
5,0,2,0.52,1.0,0.1343,50
5,0,3,0.52,1.0,0.0,32
5,0,4,0.52,1.0,0.0,13
5,0,5,0.52,1.0,0.1045,14
5,0,6,0.52,1.0,0.1343,17
5,0,7,0.52,1.0,0.1343,42
5,0,8,0.54,0.94,0.1343,70
5,0,9,0.58,0.83,0.2537,134
5,0,10,0.58,0.83,0.2239,226
5,0,11,0.6,0.78,0.2239,322
5,0,12,0.62,0.73,0.2985,367
5,0,13,0.62,0.73,0.2836,456
5,0,14,0.64,0.73,0.19399999999999998,437
5,0,15,0.66,0.69,0.2537,459
5,0,16,0.64,0.69,0.2537,440
5,0,17,0.56,0.78,0.3582,392
5,0,18,0.56,0.78,0.2537,237
5,0,19,0.56,0.83,0.1045,231
5,0,20,0.54,0.88,0.0,191
5,0,21,0.54,0.88,0.0,151
5,0,22,0.56,0.83,0.0,117
5,0,23,0.54,0.88,0.2239,69
5,1,0,0.52,0.94,0.1045,38
5,1,1,0.52,0.94,0.1343,14
5,1,2,0.5,1.0,0.0896,13
5,1,3,0.5,0.94,0.1642,4
5,1,4,0.5,1.0,0.1343,6
5,1,5,0.5,0.93,0.19399999999999998,21
5,1,6,0.52,0.88,0.1642,104
5,1,7,0.52,0.83,0.2836,272
5,1,8,0.56,0.73,0.2985,394
5,1,9,0.6,0.69,0.19399999999999998,194
5,1,10,0.62,0.65,0.0896,112
5,1,11,0.64,0.57,0.0,185
5,1,12,0.66,0.54,0.0896,209
5,1,13,0.68,0.51,0.0,214
5,1,14,0.68,0.51,0.0,193
5,1,15,0.72,0.51,0.0,165
5,1,16,0.6,0.78,0.2537,226
5,1,17,0.58,0.88,0.2239,274
5,1,18,0.58,0.83,0.19399999999999998,453
5,1,19,0.58,0.83,0.2537,308
5,1,20,0.58,0.83,0.0,198
5,1,21,0.58,0.83,0.0,177
5,1,22,0.56,0.88,0.0896,127
5,1,23,0.56,0.88,0.0896,57
5,2,0,0.56,0.88,0.0,31
5,2,1,0.56,0.88,0.0,13
5,2,2,0.56,0.88,0.0,8
5,2,3,0.54,0.94,0.2537,4
5,2,4,0.54,0.94,0.2537,4
5,2,5,0.52,0.94,0.2537,22
5,2,6,0.52,0.94,0.2537,49
5,2,7,0.52,0.94,0.2537,151
5,2,8,0.52,0.94,0.2985,347
5,2,9,0.54,0.88,0.2537,207
5,2,10,0.54,0.88,0.2537,104
5,2,11,0.56,0.83,0.4179,130
5,2,12,0.56,0.83,0.4179,153
5,2,13,0.56,0.88,0.3284,172
5,2,14,0.62,0.73,0.4627,184
5,2,15,0.62,0.69,0.4478,210
5,2,16,0.62,0.61,0.3284,290
5,2,17,0.62,0.65,0.4179,604
5,2,18,0.6,0.69,0.2985,480
5,2,19,0.6,0.69,0.2537,349
5,2,20,0.58,0.83,0.4179,283
5,2,21,0.54,0.88,0.2537,174
5,2,22,0.54,0.88,0.2836,98
5,2,23,0.54,0.88,0.2537,56
5,3,0,0.54,0.88,0.2239,23
5,3,1,0.54,0.88,0.2537,12
5,3,2,0.52,0.94,0.2239,6
5,3,3,0.52,0.94,0.2985,9
5,3,4,0.52,0.94,0.2985,3
5,3,5,0.52,1.0,0.2239,9
5,3,6,0.52,1.0,0.1343,101
5,3,7,0.54,0.88,0.19399999999999998,274
5,3,8,0.56,0.88,0.2836,453
5,3,9,0.56,0.83,0.2537,202
5,3,10,0.54,0.88,0.2836,106
5,3,11,0.54,0.94,0.0896,23
5,3,12,0.56,0.94,0.2985,54
5,3,13,0.56,0.83,0.3284,122
5,3,14,0.58,0.78,0.2836,138
5,3,15,0.6,0.78,0.2537,167
5,3,16,0.6,0.73,0.19399999999999998,294
5,3,17,0.6,0.69,0.1343,565
5,3,18,0.6,0.73,0.2239,489
5,3,19,0.56,0.88,0.1343,331
5,3,20,0.56,0.88,0.1343,213
5,3,21,0.52,0.88,0.0,85
5,3,22,0.52,0.83,0.0,117
5,3,23,0.52,0.94,0.0896,59
5,4,0,0.52,0.94,0.1045,29
5,4,1,0.5,0.94,0.0,6
5,4,2,0.5,0.94,0.0,15
5,4,3,0.48,1.0,0.0,4
5,4,4,0.48,0.94,0.0,5
5,4,5,0.48,0.94,0.0,26
5,4,6,0.5,0.94,0.0,103
5,4,7,0.5,1.0,0.0,257
5,4,8,0.52,0.88,0.0,487
5,4,9,0.54,0.88,0.0896,216
5,4,10,0.54,0.83,0.0,130
5,4,11,0.54,0.88,0.1642,164
5,4,12,0.58,0.78,0.1045,168
5,4,13,0.58,0.64,0.2537,183
5,4,14,0.54,0.73,0.19399999999999998,180
5,4,15,0.56,0.78,0.1642,188
5,4,16,0.58,0.64,0.19399999999999998,302
5,4,17,0.56,0.78,0.1642,547
5,4,18,0.6,0.55,0.1642,513
5,4,19,0.58,0.6,0.1343,410
5,4,20,0.54,0.77,0.2836,282
5,4,21,0.54,0.77,0.2836,209
5,4,22,0.5,0.82,0.2985,79
5,4,23,0.48,0.94,0.0,72
5,5,0,0.46,0.94,0.0896,48
5,5,1,0.46,1.0,0.0,25
5,5,2,0.44,1.0,0.0896,8
5,5,3,0.44,1.0,0.0,5
5,5,4,0.44,0.94,0.0896,5
5,5,5,0.44,0.94,0.1045,28
5,5,6,0.46,0.88,0.1045,117
5,5,7,0.5,0.77,0.1642,319
5,5,8,0.54,0.68,0.0,517
5,5,9,0.54,0.68,0.2239,234
5,5,10,0.56,0.64,0.19399999999999998,148
5,5,11,0.58,0.6,0.19399999999999998,196
5,5,12,0.6,0.56,0.2537,255
5,5,13,0.6,0.56,0.2836,232
5,5,14,0.62,0.53,0.2239,197
5,5,15,0.6,0.56,0.19399999999999998,242
5,5,16,0.6,0.53,0.1642,330
5,5,17,0.62,0.53,0.0,554
5,5,18,0.6,0.56,0.1642,473
5,5,19,0.58,0.64,0.0896,302
5,5,20,0.58,0.64,0.1045,220
5,5,21,0.56,0.64,0.1045,195
5,5,22,0.54,0.73,0.0,152
5,5,23,0.52,0.72,0.1642,115
5,6,0,0.52,0.77,0.1045,98
5,6,1,0.52,0.72,0.0,72
5,6,2,0.52,0.72,0.1045,40
5,6,3,0.48,0.82,0.1045,19
5,6,4,0.46,0.88,0.1343,7
5,6,5,0.46,0.88,0.1045,5
5,6,6,0.5,0.82,0.1343,28
5,6,7,0.54,0.73,0.1343,43
5,6,8,0.56,0.68,0.2836,126
5,6,9,0.6,0.64,0.2239,225
5,6,10,0.62,0.61,0.1045,323
5,6,11,0.64,0.53,0.1343,418
5,6,12,0.66,0.5,0.0,493
5,6,13,0.7,0.45,0.0,462
5,6,14,0.72,0.42,0.0,456
5,6,15,0.72,0.45,0.2537,506
5,6,16,0.72,0.39,0.2537,471
5,6,17,0.72,0.42,0.1642,444
5,6,18,0.7,0.45,0.1642,444
5,6,19,0.68,0.47,0.1642,301
5,6,20,0.62,0.61,0.0,248
5,6,21,0.62,0.61,0.1045,227
5,6,22,0.6,0.69,0.1343,204
5,6,23,0.58,0.78,0.0896,145
5,0,0,0.54,0.88,0.1642,131
5,0,1,0.52,0.94,0.1343,98
5,0,2,0.52,0.94,0.1045,68
5,0,3,0.5,1.0,0.1045,33
5,0,4,0.5,1.0,0.0,12
5,0,5,0.5,1.0,0.1045,6
5,0,6,0.52,0.94,0.1045,18
5,0,7,0.54,0.88,0.1045,40
5,0,8,0.6,0.73,0.0896,94
5,0,9,0.62,0.69,0.1045,189
5,0,10,0.64,0.65,0.1343,305
5,0,11,0.7,0.54,0.19399999999999998,373
5,0,12,0.72,0.51,0.19399999999999998,401
5,0,13,0.66,0.54,0.2239,455
5,0,14,0.62,0.69,0.19399999999999998,316
5,0,15,0.66,0.61,0.1642,331
5,0,16,0.68,0.61,0.1343,273
5,0,17,0.7,0.58,0.2537,306
5,0,18,0.66,0.61,0.2239,358
5,0,19,0.66,0.61,0.19399999999999998,300
5,0,20,0.64,0.65,0.1642,231
5,0,21,0.62,0.73,0.19399999999999998,136
5,0,22,0.6,0.83,0.1343,121
5,0,23,0.58,0.83,0.1343,65
5,1,0,0.56,0.88,0.1343,41
5,1,1,0.56,0.88,0.1045,9
5,1,2,0.56,0.88,0.1642,5
5,1,3,0.54,0.94,0.1642,4
5,1,4,0.54,0.94,0.0,4
5,1,5,0.54,0.94,0.0,11
5,1,6,0.54,1.0,0.0,96
5,1,7,0.56,0.94,0.1045,236
5,1,8,0.6,0.88,0.19399999999999998,409
5,1,9,0.6,0.88,0.2239,167
5,1,10,0.66,0.74,0.2985,121
5,1,11,0.68,0.69,0.3881,180
5,1,12,0.68,0.69,0.3881,204
5,1,13,0.74,0.58,0.4179,204
5,1,14,0.72,0.62,0.5224,187
5,1,15,0.72,0.62,0.4478,176
5,1,16,0.72,0.62,0.2985,279
5,1,17,0.72,0.7,0.3881,429
5,1,18,0.7,0.74,0.2836,453
5,1,19,0.7,0.74,0.2239,358
5,1,20,0.64,0.83,0.2239,310
5,1,21,0.64,0.89,0.2239,188
5,1,22,0.62,0.94,0.2239,131
5,1,23,0.62,0.88,0.19399999999999998,72
5,2,0,0.6,0.94,0.19399999999999998,35
5,2,1,0.6,0.94,0.1642,15
5,2,2,0.6,0.94,0.19399999999999998,10
5,2,3,0.58,0.94,0.1045,2
5,2,4,0.6,0.88,0.1045,4
5,2,5,0.58,0.94,0.2537,24
5,2,6,0.58,0.94,0.19399999999999998,112
5,2,7,0.64,0.78,0.19399999999999998,314
5,2,8,0.62,0.83,0.2239,434
5,2,9,0.64,0.73,0.19399999999999998,138
5,2,10,0.7,0.61,0.3284,108
5,2,11,0.74,0.51,0.2239,175
5,2,12,0.76,0.45,0.3881,170
5,2,13,0.78,0.46,0.2537,190
5,2,14,0.78,0.46,0.2836,153
5,2,15,0.74,0.55,0.4179,188
5,2,16,0.66,0.69,0.19399999999999998,277
5,2,17,0.7,0.61,0.1045,548
5,2,18,0.7,0.7,0.19399999999999998,564
5,2,19,0.66,0.74,0.19399999999999998,355
5,2,20,0.66,0.74,0.0896,280
5,2,21,0.64,0.78,0.0896,189
5,2,22,0.62,0.88,0.2239,141
5,2,23,0.66,0.74,0.1642,66
5,3,0,0.6,0.83,0.2239,35
5,3,1,0.58,0.83,0.19399999999999998,8
5,3,2,0.56,0.94,0.0,8
5,3,3,0.54,1.0,0.1343,9
5,3,4,0.54,1.0,0.1045,3
5,3,5,0.56,0.88,0.0896,25
5,3,6,0.56,0.94,0.0896,117
5,3,7,0.62,0.73,0.1343,313
5,3,8,0.64,0.69,0.2239,531
5,3,9,0.68,0.65,0.0896,234
5,3,10,0.7,0.61,0.0896,135
5,3,11,0.74,0.51,0.0896,140
5,3,12,0.74,0.55,0.1343,210
5,3,13,0.74,0.55,0.1343,202
5,3,14,0.74,0.55,0.1642,168
5,3,15,0.76,0.52,0.2537,182
5,3,16,0.74,0.51,0.2836,299
5,3,17,0.74,0.51,0.2239,601
5,3,18,0.72,0.58,0.2239,517
5,3,19,0.7,0.61,0.1343,405
5,3,20,0.7,0.61,0.1642,340
5,3,21,0.66,0.69,0.1343,236
5,3,22,0.66,0.69,0.2537,174
5,3,23,0.64,0.73,0.1343,86
5,4,0,0.64,0.73,0.1343,45
5,4,1,0.64,0.73,0.1343,16
5,4,2,0.62,0.83,0.1045,14
5,4,3,0.6,0.88,0.0896,4
5,4,4,0.6,0.88,0.0,2
5,4,5,0.6,0.88,0.0896,27
5,4,6,0.6,1.0,0.0896,98
5,4,7,0.62,0.94,0.2537,286
5,4,8,0.66,0.83,0.1642,489
5,4,9,0.72,0.7,0.1642,216
5,4,10,0.7,0.74,0.2836,143
5,4,11,0.74,0.66,0.2239,160
5,4,12,0.78,0.59,0.3284,194
5,4,13,0.82,0.52,0.2836,197
5,4,14,0.82,0.52,0.2836,189
5,4,15,0.82,0.46,0.2836,141
5,4,16,0.8,0.49,0.3582,291
5,4,17,0.8,0.46,0.2836,494
5,4,18,0.8,0.46,0.3284,478
5,4,19,0.78,0.46,0.3284,378
5,4,20,0.72,0.58,0.1642,322
5,4,21,0.72,0.62,0.0896,223
5,4,22,0.7,0.65,0.1343,180
5,4,23,0.7,0.65,0.19399999999999998,90
5,5,0,0.68,0.69,0.2537,69
5,5,1,0.7,0.58,0.2985,50
5,5,2,0.68,0.61,0.2239,18
5,5,3,0.66,0.65,0.0896,12
5,5,4,0.64,0.69,0.1343,7
